Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
AAZ28812.1,WP_011042037.1	cys regulon transcription activator [Colwellia psychrerythraea 34H],MULTISPECIES: HTH-type transcriptional regulator CysB [Colwellia]	0.500	33	4.75e-4	11	11	490
AAZ28846.1,WP_011042372.1	efflux transporter, MFP subunit, AcrA/E family [Colwellia psychrerythraea 34H],efflux RND transporter periplasmic adaptor subunit [Colwellia psychrerythraea]	0.502	33	3.70e-4	14	14	491
CBC03406.1,WP_011044939.1,CAW33888.1,AAZ27097.1,CBB99922.1,CAW37534.1	unnamed protein product [Colwellia psychrerythraea 34H],2-isopropylmalate synthase [Colwellia psychrerythraea],2-isopropylmalate synthase [Colwellia psychrerythraea 34H]	0.468	33	2.93e-4	19	18	492
WP_011043638.1,AAZ27317.1,sp|Q480H5.1|SYM_COLP3	MULTISPECIES: methionine--tRNA ligase [Colwellia],methionyl-tRNA synthetase, beta subunit [Colwellia psychrerythraea 34H],RecName: Full=Methionine--tRNA ligase; AltName: Full=Methionyl-tRNA synthetase; Short=MetRS	0.400	33	2.16e-4	19	19	493
WP_011044506.1,AAZ27840.1	MULTISPECIES: ExbD/TolR family protein [Colwellia],biopolymer transport exbD protein [Colwellia psychrerythraea 34H]	0.526	33	0.001	10	10	494
WP_011044809.1,AAZ25477.1	MULTISPECIES: signal recognition particle protein [Colwellia],signal recognition particle protein [Colwellia psychrerythraea 34H]	0.300	33	3.32e-4	12	12	495
AAZ24778.1,WP_011042566.1	quinolinate synthetase complex, subunit A [Colwellia psychrerythraea 34H],MULTISPECIES: quinolinate synthase NadA [Colwellia]	0.466	32	4.24e-4	12	12	496
AAZ25586.1,WP_011045190.1	cell division protein FtsA [Colwellia psychrerythraea 34H],cell division protein FtsA [Colwellia psychrerythraea]	0.460	32	3.63e-4	14	14	497
AAZ26913.1,WP_011041044.1	delta-aminolevulinic acid dehydratase [Colwellia psychrerythraea 34H],MULTISPECIES: porphobilinogen synthase [Colwellia]	0.296	32	4.29e-4	13	13	498
AAZ27003.1	hypothetical protein CPS_1614 [Colwellia psychrerythraea 34H]	0.407	32	4.49e-4	11	0	499
AAZ27096.1,WP_011044208.1,sp|Q47YJ8.1|TPIS_COLP3	triosephosphate isomerase [Colwellia psychrerythraea 34H],MULTISPECIES: triose-phosphate isomerase [Colwellia],RecName: Full=Triosephosphate isomerase; Short=TIM; Short=TPI; AltName: Full=Triose-phosphate isomerase	0.305	32	5.83e-4	6	6	500
WP_011041926.1,AAZ28423.1,sp|Q487D3.1|DXS_COLP3	1-deoxy-D-xylulose-5-phosphate synthase [Colwellia psychrerythraea],1-deoxy-D-xylulose-5-phosphate synthase [Colwellia psychrerythraea 34H],RecName: Full=1-deoxy-D-xylulose-5-phosphate synthase; AltName: Full=1-deoxyxylulose-5-phosphate synthase; Short=DXP synthase; Short=DXPS	0.254	32	2.37e-4	12	12	501
WP_011042927.1,AAZ24195.1	UTP--glucose-1-phosphate uridylyltransferase GalU [Colwellia psychrerythraea],UTP-glucose-1-phosphate uridylyltransferase [Colwellia psychrerythraea 34H]	0.344	32	4.99e-4	9	0	502
WP_011044230.1,AAP94017.1,AAZ24561.1	M1 family metallopeptidase [Colwellia psychrerythraea],cold-active aminopeptidase, partial [Colwellia psychrerythraea 34H],neutral zinc metallopeptidase, M1 family [Colwellia psychrerythraea 34H]	0.278	32	2.37e-4	13	13	503
WP_011044644.1,AAZ26598.1	bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE [Colwellia psychrerythraea],phosphoribosyl-ATP pyrophosphatase/phosphoribosyl-AMP cyclohydrolase [Colwellia psychrerythraea 34H]	0.461	32	7.24e-4	6	6	504
WP_041736754.1	4-hydroxyproline epimerase [Colwellia psychrerythraea]	0.522	32	4.43e-4	13	2	505
AAZ24157.1,sp|Q486R1.1|ISPH_COLP3,WP_011042048.1	4-hydroxy-3-methylbut-2-enyl diphosphate reductase [Colwellia psychrerythraea 34H],RecName: Full=4-hydroxy-3-methylbut-2-enyl diphosphate reductase; Short=HMBPP reductase,4-hydroxy-3-methylbut-2-enyl diphosphate reductase [Colwellia psychrerythraea]	0.324	31	4.68e-4	9	9	506
AAZ24169.1,WP_011044836.1	hypothetical protein CPS_4100 [Colwellia psychrerythraea 34H],TIGR03545 family protein [Colwellia psychrerythraea]	0.262	31	2.41e-4	10	10	507
AAZ24554.1,WP_011045160.1	conserved hypothetical protein TIGR00096 [Colwellia psychrerythraea 34H],16S rRNA (cytidine(1402)-2'-O)-methyltransferase [Colwellia psychrerythraea]	0.500	31	5.13e-4	12	12	508
AAZ26193.1,WP_011043980.1	phosphoribosylglycinamide formyltransferase [Colwellia psychrerythraea 34H],phosphoribosylglycinamide formyltransferase [Colwellia psychrerythraea]	0.629	31	6.79e-4	10	10	509
AAZ26317.1,WP_011041162.1	efflux transporter, RND family, MFP subunit [Colwellia psychrerythraea 34H],efflux RND transporter periplasmic adaptor subunit [Colwellia psychrerythraea]	0.463	31	3.82e-4	14	14	510
AAZ26615.1,WP_011045745.1	chain length determinant family protein [Colwellia psychrerythraea 34H],XrtA system polysaccharide chain length determinant [Colwellia psychrerythraea]	0.307	31	2.74e-4	14	14	511
AAZ27354.1,WP_011042376.1	ATP-dependent RNA helicase DbpA [Colwellia psychrerythraea 34H],ATP-dependent RNA helicase DbpA [Colwellia psychrerythraea]	0.342	31	3.09e-4	12	12	512
WP_011041278.1,AAZ24350.1,sp|Q489T9.1|RS18_COLP3	MULTISPECIES: 30S ribosomal protein S18 [Colwelliaceae],ribosomal protein S18 [Colwellia psychrerythraea 34H],RecName: Full=Small ribosomal subunit protein bS18; AltName: Full=30S ribosomal protein S18	0.707	31	0.002	6	6	513
WP_011042806.1,AAZ25994.1	isopenicillin N synthase family dioxygenase [Colwellia psychrerythraea],oxidoreductase, 2OG-Fe(II) oxygenase family [Colwellia psychrerythraea 34H]	0.368	31	5.16e-4	6	6	514
sp|Q47WB7.1|RLMN_COLP3,AAZ24649.1,WP_011044986.1	RecName: Full=Dual-specificity RNA methyltransferase RlmN; AltName: Full=23S rRNA (adenine(2503)-C(2))-methyltransferase; AltName: Full=23S rRNA m2A2503 methyltransferase; AltName: Full=Ribosomal RNA large subunit methyltransferase N; AltName: Full=tRNA (adenine(37)-C(2))-methyltransferase; AltName: Full=tRNA m2A37 methyltransferase,radical SAM enzyme, Cfr family [Colwellia psychrerythraea 34H],MULTISPECIES: dual-specificity RNA methyltransferase RlmN [Colwellia]	0.321	31	3.74e-4	11	11	515
sp|Q487B0.1|RF3_COLP3,AAZ27621.1,WP_011041949.1	RecName: Full=Peptide chain release factor 3; Short=RF-3,peptide chain release factor 3 [Colwellia psychrerythraea 34H],MULTISPECIES: peptide chain release factor 3 [Colwellia]	0.382	31	2.75e-4	15	15	516
sp|Q48A14.1|STHA_COLP3,AAZ24633.1	RecName: Full=Soluble pyridine nucleotide transhydrogenase; Short=STH; AltName: Full=NAD(P)(+) transhydrogenase [B-specific],soluble pyridine nucleotide transhydrogenase [Colwellia psychrerythraea 34H]	0.356	31	3.10e-4	13	13	517
WP_274377085.1	Si-specific NAD(P)(+) transhydrogenase [Colwellia psychrerythraea]	0.349	31	3.04e-4	13	13	517
AAZ25311.1,WP_011044720.1	hypothetical protein CPS_3976 [Colwellia psychrerythraea 34H],MULTISPECIES: DUF3450 domain-containing protein [Colwellia]	0.476	30	5.12e-4	12	12	518
AAZ25590.1,WP_011042831.1	3-hydroxyisobutyrate dehydrogenase family protein [Colwellia psychrerythraea 34H],MULTISPECIES: NAD(P)-dependent oxidoreductase [Colwellia]	0.502	30	4.87e-4	13	13	519
AAZ25596.1,WP_011044993.1,sp|Q47WB0.1|MAO1_COLP3	NAD-dependent malic enzyme [Colwellia psychrerythraea 34H],NAD-dependent malic enzyme [Colwellia psychrerythraea],RecName: Full=NAD-dependent malic enzyme; Short=NAD-ME	0.400	30	2.49e-4	16	16	520
AAZ26830.1,WP_011045762.1	parB family protein [Colwellia psychrerythraea 34H],MULTISPECIES: ParB/RepB/Spo0J family partition protein [Colwellia]	0.597	30	4.66e-4	14	14	521
AAZ27393.1,WP_011044236.1	superoxide dismutase [Colwellia psychrerythraea 34H],Fe-Mn family superoxide dismutase [Colwellia psychrerythraea]	0.247	30	7.21e-4	5	5	522
AAZ28678.1,WP_011045598.1	hypothetical protein CPS_4879 [Colwellia psychrerythraea 34H],MULTISPECIES: outer membrane protein OmpK [Colwellia]	0.196	30	5.09e-4	6	6	523
WP_011041542.1,AAZ26555.1	MULTISPECIES: S46 family peptidase [Colwellia],hypothetical protein CPS_0692 [Colwellia psychrerythraea 34H]	0.272	30	1.91e-4	16	16	524
WP_011042695.1,AAZ27856.1	MULTISPECIES: cyanophycin synthetase [Colwellia],cyanophycin synthetase [Colwellia psychrerythraea 34H]	0.268	30	1.49e-4	17	17	525
WP_011042948.1,AAZ28288.1,sp|Q483B3.1|KDSB_COLP3	3-deoxy-manno-octulosonate cytidylyltransferase [Colwellia psychrerythraea],3-deoxy-D-manno-octulosonate cytidylyltransferase [Colwellia psychrerythraea 34H],RecName: Full=3-deoxy-manno-octulosonate cytidylyltransferase; AltName: Full=CMP-2-keto-3-deoxyoctulosonic acid synthase; Short=CKS; Short=CMP-KDO synthase	0.396	30	5.00e-4	9	9	526
WP_011043704.1,AAZ25136.1	NAD(P)/FAD-dependent oxidoreductase [Colwellia psychrerythraea],hypothetical protein CPS_2911 [Colwellia psychrerythraea 34H]	0.226	30	2.49e-4	8	8	527
WP_011045468.1,sp|Q47UY5.1|MTNN_COLP3,AAZ27614.1	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase [Colwellia psychrerythraea],RecName: Full=5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase; Short=MTA/SAH nucleosidase; Short=MTAN; AltName: Full=5'-deoxyadenosine nucleosidase; Short=DOA nucleosidase; Short=dAdo nucleosidase; AltName: Full=5'-methylthioadenosine nucleosidase; Short=MTA nucleosidase; AltName: Full=S-adenosylhomocysteine nucleosidase; Short=AdoHcy nucleosidase; Short=SAH nucleosidase; Short=SRH nucleosidase,MTA/SAH nucleosidase [Colwellia psychrerythraea 34H]	0.593	30	5.76e-4	11	5	528
WP_198560109.1	MULTISPECIES: cytochrome b [Colwellia]	0.198	30	3.29e-4	10	10	529
AAZ28640.1	ubiquinol-cytochrome c reductase, cytochrome b [Colwellia psychrerythraea 34H]	0.199	30	3.31e-4	10	10	529
sp|Q482U1.1|RIMP_COLP3,WP_011043020.1,AAZ27528.1	RecName: Full=Ribosome maturation factor RimP,ribosome maturation factor RimP [Colwellia psychrerythraea],hypothetical protein CPS_2201 [Colwellia psychrerythraea 34H]	0.384	30	9.26e-4	5	5	530
sp|Q48AC6.1|NFUA_COLP3,AAZ24833.1,WP_011041094.1	RecName: Full=Fe/S biogenesis protein NfuA,HesB-like domain/NifU-like domain protein [Colwellia psychrerythraea 34H],MULTISPECIES: Fe-S biogenesis protein NfuA [Colwellia]	0.385	30	7.29e-4	9	9	531
AAZ24588.1,WP_011041272.1	putative aminopeptidase [Colwellia psychrerythraea 34H],M1 family metallopeptidase [Colwellia psychrerythraea]	0.246	29	1.71e-4	13	13	532
AAZ25085.1,WP_011044013.1	acetolactate synthase III, large subunit, biosynthetic type [Colwellia psychrerythraea 34H],MULTISPECIES: acetolactate synthase 3 large subunit [Colwellia]	0.212	29	2.35e-4	13	13	533
AAZ25946.1,WP_011045076.1	serine protease DegP [Colwellia psychrerythraea 34H],Do family serine endopeptidase [Colwellia psychrerythraea]	0.349	29	2.95e-4	10	10	534
AAZ26021.1,WP_011042544.1	D-alanyl-D-alanine carboxypeptidase [Colwellia psychrerythraea 34H],MULTISPECIES: serine hydrolase [Colwellia]	0.306	29	3.39e-4	12	12	535
WP_011040934.1,AAZ28273.1,sp|Q48AW3.1|ATPD_COLP3	MULTISPECIES: F0F1 ATP synthase subunit delta [Colwellia],ATP synthase F1, delta subunit [Colwellia psychrerythraea 34H],RecName: Full=ATP synthase subunit delta; AltName: Full=ATP synthase F(1) sector subunit delta; AltName: Full=F-type ATPase subunit delta; Short=F-ATPase subunit delta	0.480	29	7.64e-4	8	8	536
WP_011042039.1,AAZ27412.1	prephenate-dependent tRNA uridine(34) hydroxylase TrhP [Colwellia psychrerythraea],peptidase, U32 family [Colwellia psychrerythraea 34H]	0.276	29	2.92e-4	14	14	537
WP_011042053.1,AAZ25676.1	pilus assembly protein [Colwellia psychrerythraea],hypothetical protein CPS_1216 [Colwellia psychrerythraea 34H]	0.219	29	1.08e-4	16	16	538
WP_011044601.1,AAZ26952.1	alcohol dehydrogenase AdhP [Colwellia psychrerythraea],alcohol dehydrogenase, zinc-containing [Colwellia psychrerythraea 34H]	0.315	29	4.02e-4	7	7	539
WP_011044926.1,AAZ26884.1	MULTISPECIES: Lpp/OprI family alanine-zipper lipoprotein [Colwellia],putative major outer membrane lipoprotein [Colwellia psychrerythraea 34H]	0.600	29	0.002	5	5	540
WP_011045681.1,AAZ27469.1	MULTISPECIES: DcaP family trimeric outer membrane transporter [Colwellia],hypothetical protein CPS_4962 [Colwellia psychrerythraea 34H]	0.472	29	3.84e-4	12	11	541
sp|Q47WC0.1|ISPG_COLP3,WP_011044983.1,AAZ24704.1	RecName: Full=4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin); AltName: Full=1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase,MULTISPECIES: flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [Colwellia],1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase [Colwellia psychrerythraea 34H]	0.524	29	3.60e-4	14	14	542
AAZ24027.1,WP_011042358.1	chemotaxis protein CheA [Colwellia psychrerythraea 34H],chemotaxis protein CheA [Colwellia psychrerythraea]	0.165	28	1.83e-4	11	11	543
AAZ25111.1,WP_011043394.1	signal peptide peptidase SppA, 67K type [Colwellia psychrerythraea 34H],signal peptide peptidase SppA [Colwellia psychrerythraea]	0.256	28	2.05e-4	13	13	544
AAZ25493.1,WP_011042021.1	FKBP-type peptidyl-prolyl cis-trans isomerase FkbP [Colwellia psychrerythraea 34H],MULTISPECIES: FKBP-type peptidyl-prolyl cis-trans isomerase [Colwellia]	0.646	28	8.88e-4	12	12	545
CBK51276.1,WP_011042170.1,AAZ26844.1	unnamed protein product [Colwellia psychrerythraea 34H],betaine-aldehyde dehydrogenase [Colwellia psychrerythraea],betaine aldehyde dehydrogenase [Colwellia psychrerythraea 34H]	0.306	28	2.68e-4	13	11	546
WP_011041714.1,AAZ24564.1,sp|Q488A1.1|RL29_COLP3	MULTISPECIES: 50S ribosomal protein L29 [Colwellia],ribosomal protein L29 [Colwellia psychrerythraea 34H],RecName: Full=Large ribosomal subunit protein uL29; AltName: Full=50S ribosomal protein L29	0.667	28	0.002	5	5	547
WP_011042787.1,AAZ24562.1	MULTISPECIES: alkaline phosphatase [Colwellia],alkaline phosphatase [Colwellia psychrerythraea 34H]	0.361	28	2.74e-4	12	12	548
gi|34783124|gb|AAH02539.2|	(CONTAMINANT) Keratin 19 [Homo sapiens]	0.149	28	3.15e-4	8	2	549
AAZ25079.1,WP_011043786.1	FAD binding protein [Colwellia psychrerythraea 34H],D-2-hydroxyglutarate dehydrogenase YdiJ [Colwellia psychrerythraea]	0.128	27	1.18e-4	9	9	550
AAZ25101.1,WP_011043943.1	hypothetical protein CPS_3159 [Colwellia psychrerythraea 34H],AAA family ATPase [Colwellia psychrerythraea]	0.195	27	3.78e-4	5	5	551
AAZ25327.1,WP_011041017.1	ferritin 1 [Colwellia psychrerythraea 34H],MULTISPECIES: non-heme ferritin [Colwellia]	0.326	27	7.19e-4	8	8	552
AAZ25630.1,WP_011044011.1	putative lipoprotein [Colwellia psychrerythraea 34H],DUF4136 domain-containing protein [Colwellia psychrerythraea]	0.568	27	6.56e-4	13	13	553
AAZ26450.1	MSHA biogenesis protein MshL [Colwellia psychrerythraea 34H]	0.243	27	2.07e-4	8	8	554
WP_081428780.1	pilus (MSHA type) biogenesis protein MshL [Colwellia psychrerythraea]	0.246	27	2.09e-4	8	8	554
AAZ27157.1,WP_011043054.1	hypothetical protein CPS_2235 [Colwellia psychrerythraea 34H],peptidase associated/transthyretin-like domain-containing protein [Colwellia psychrerythraea]	0.260	27	1.96e-4	13	13	555
AAZ27212.1,WP_011043146.1	phosphoserine aminotransferase [Colwellia psychrerythraea 34H],3-phosphoserine/phosphohydroxythreonine transaminase [Colwellia psychrerythraea]	0.288	27	3.49e-4	6	6	556
AAZ27300.1,WP_011042774.1	CBS domain protein [Colwellia psychrerythraea 34H],MULTISPECIES: CBS domain-containing protein [Colwellia]	0.664	27	9.61e-4	10	10	557
AAZ27943.1,WP_011042013.1	hypothetical protein CPS_1176 [Colwellia psychrerythraea 34H],MULTISPECIES: DUF3010 family protein [Colwellia]	0.647	27	8.07e-4	12	12	558
AAZ28729.1,WP_011044958.1	putative heme biosynthesis protein [Colwellia psychrerythraea 34H],MULTISPECIES: heme d1 biosynthesis radical SAM protein NirJ [Colwellia]	0.437	27	3.07e-4	15	15	559
WP_011045519.1,AAZ27712.1	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase [Colwellia psychrerythraea],aconitate hydratase 2 [Colwellia psychrerythraea 34H]	0.165	27	1.46e-4	11	11	560
AAZ24558.1,WP_011044217.1	transcription elongation factor GreA [Colwellia psychrerythraea 34H],MULTISPECIES: transcription elongation factor GreA [Colwellia]	0.500	26	7.67e-4	7	7	561
AAZ24662.1,WP_011045552.1,sp|Q47UQ0.1|PROA_COLP3	gamma-glutamyl phosphate reductase [Colwellia psychrerythraea 34H],glutamate-5-semialdehyde dehydrogenase [Colwellia psychrerythraea],RecName: Full=Gamma-glutamyl phosphate reductase; Short=GPR; AltName: Full=Glutamate-5-semialdehyde dehydrogenase; AltName: Full=Glutamyl-gamma-semialdehyde dehydrogenase; Short=GSA dehydrogenase	0.478	26	2.90e-4	12	12	562
AAZ25443.1,WP_011040892.1	DNA polymerase III, beta subunit [Colwellia psychrerythraea 34H],MULTISPECIES: DNA polymerase III subunit beta [Colwellia]	0.343	26	3.30e-4	9	9	563
AAZ25836.1,WP_011045121.1,sp|Q47VY2.1|GPMI_COLP3	phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent [Colwellia psychrerythraea 34H],2,3-bisphosphoglycerate-independent phosphoglycerate mutase [Colwellia psychrerythraea],RecName: Full=2,3-bisphosphoglycerate-independent phosphoglycerate mutase; Short=BPG-independent PGAM; Short=Phosphoglyceromutase; Short=iPGM	0.363	26	2.33e-4	10	10	564
AAZ25910.1,WP_011044954.1	nirF protein [Colwellia psychrerythraea 34H],cytochrome D1 domain-containing protein [Colwellia psychrerythraea]	0.305	26	2.94e-4	11	11	565
AAZ26272.1,WP_011042091.1	conserved hypothetical protein TIGR00046 [Colwellia psychrerythraea 34H],16S rRNA (uracil(1498)-N(3))-methyltransferase [Colwellia psychrerythraea]	0.660	26	4.97e-4	12	12	566
AAZ26871.1,sp|Q485R8.1|PY2CR_COLP3,WP_011042291.1	putative ornithine cyclodeaminase [Colwellia psychrerythraea 34H],RecName: Full=Delta(1)-pyrroline-2-carboxylate reductase; Short=Pyr2C reductase; AltName: Full=Proline ketimine reductase,bifunctional Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2-carboxylate reductase [Colwellia psychrerythraea]	0.491	26	3.84e-4	10	10	567
AAZ27080.1	putative proline racemase [Colwellia psychrerythraea 34H]	0.485	26	3.97e-4	11	0	568
WP_011043141.1,AAZ26263.1	class Ia ribonucleoside-diphosphate reductase subunit beta [Colwellia psychrerythraea],ribonucleotide reductase, beta subunit [Colwellia psychrerythraea 34H]	0.314	26	3.22e-4	8	8	569
WP_011043682.1,sp|Q480C9.1|QUEC1_COLP3,AAZ28763.1	MULTISPECIES: 7-cyano-7-deazaguanine synthase QueC [Colwellia],RecName: Full=7-cyano-7-deazaguanine synthase 1; AltName: Full=7-cyano-7-carbaguanine synthase 1; AltName: Full=PreQ(0) synthase 1; AltName: Full=Queuosine biosynthesis protein QueC 1,exsB protein [Colwellia psychrerythraea 34H]	0.587	26	5.56e-4	8	8	570
WP_011045230.1,AAZ24556.1	MULTISPECIES: glutamate synthase large subunit [Colwellia],glutamate synthase, large subunit [Colwellia psychrerythraea 34H]	0.123	26	8.16e-5	12	12	571
WP_011045515.1,AAZ24908.1	S9 family peptidase [Colwellia psychrerythraea],hypothetical protein CPS_4796 [Colwellia psychrerythraea 34H]	0.250	26	1.74e-4	11	11	572
WP_011045607.1,AAZ25693.1	MULTISPECIES: beta-hydroxyaspartate dehydratase BhcB [Colwellia],putative threonine dehydratase, catabolic [Colwellia psychrerythraea 34H]	0.366	26	3.73e-4	8	8	573
WP_011045719.1,AAZ28834.1	asparagine synthase-related protein [Colwellia psychrerythraea],asparagine synthase family protein [Colwellia psychrerythraea 34H]	0.287	26	2.03e-4	13	13	574
WP_041736683.1	phosphoserine phosphatase SerB [Colwellia psychrerythraea]	0.259	26	3.61e-4	8	8	575
AAZ24469.1	phosphoserine phosphatase [Colwellia psychrerythraea 34H]	0.284	26	3.96e-4	8	8	575
gi|224015796|ref|XP_002297546.1|,gi|220967810|gb|EED86186.1|,gi|116739859|gb|ABK20729.1|,gi|2050584467|gb|QWM93008.1|,gi|118411112|ref|YP_874506.1|,gi|125987716|sp|A0T0P4.1|ATPA_THAPS	ATP synthase alpha chain, thylakoid ATPase, plastid protein [Thalassiosira pseudonana CCMP1335],ATP synthase CF1 alpha chain (chloroplast) [Thalassiosira pseudonana],CF1 alpha subunit of ATP synthase (chloroplast) [Thalassiosira pseudonana],ATP synthase CF1 alpha subunit (chloroplast) [Thalassiosira pseudonana],RecName: Full=ATP synthase subunit alpha, chloroplastic; AltName: Full=ATP synthase F1 sector subunit alpha; AltName: Full=F-ATPase subunit alpha	0.066	26	2.41e-4	4	1	576
sp|Q47VM6.1|GCH4_COLP3,WP_011045227.1,AAZ28290.1	RecName: Full=GTP cyclohydrolase FolE2,MULTISPECIES: GTP cyclohydrolase FolE2 [Colwellia],hypothetical protein CPS_4498 [Colwellia psychrerythraea 34H]	0.360	26	3.94e-4	9	9	577
AAZ23975.1,WP_011041773.1	single-strand binding protein [Colwellia psychrerythraea 34H],MULTISPECIES: single-stranded DNA-binding protein [Colwellia]	0.575	25	5.00e-4	7	7	578
AAZ24804.1,WP_011043421.1	dihydroorotase, homodimeric type [Colwellia psychrerythraea 34H],dihydroorotase [Colwellia psychrerythraea]	0.203	25	3.28e-4	6	6	579
AAZ25037.1,WP_011043099.1	hypothetical protein CPS_2285 [Colwellia psychrerythraea 34H],MULTISPECIES: DUF4339 domain-containing protein [Colwellia]	0.220	25	3.72e-4	8	8	580
AAZ25299.1,WP_011042411.1	ferric uptake regulation protein [Colwellia psychrerythraea 34H],MULTISPECIES: ferric iron uptake transcriptional regulator [Colwellia]	0.667	25	7.93e-4	8	8	581
AAZ25634.1,WP_011045041.1	polyA polymerase [Colwellia psychrerythraea 34H],polynucleotide adenylyltransferase PcnB [Colwellia psychrerythraea]	0.241	25	2.46e-4	9	9	582
AAZ26093.1,WP_011044587.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H],methyl-accepting chemotaxis protein [Colwellia psychrerythraea]	0.277	25	1.83e-4	11	11	583
CBG20920.1,sp|Q487H4.1|CSRA_COLP3,CBV34178.1,WP_011041885.1,AAZ24486.1	unnamed protein product [Colwellia psychrerythraea 34H],RecName: Full=Translational regulator CsrA; AltName: Full=Carbon storage regulator,MULTISPECIES: carbon storage regulator CsrA [Colwellia],carbon storage regulator [Colwellia psychrerythraea 34H]	0.831	25	0.002	5	5	584
WP_011041614.1,AAZ26405.1	WD40 repeat domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_0765 [Colwellia psychrerythraea 34H]	0.192	25	1.54e-4	9	9	585
WP_011041939.1,AAZ28519.1	methionine synthase [Colwellia psychrerythraea],5-methyltetrahydrofolate--homocysteine S-methyltransferase [Colwellia psychrerythraea 34H]	0.193	25	9.48e-5	17	17	586
WP_011042316.1,AAZ26946.1	flagellar hook protein FlgE [Colwellia psychrerythraea],flagellar hook protein FlgE [Colwellia psychrerythraea 34H]	0.334	25	2.10e-4	11	11	587
WP_011042364.1,AAZ24414.1	MULTISPECIES: chemotaxis protein CheW [Colwellia],chemotaxis protein CheW [Colwellia psychrerythraea 34H]	0.537	25	7.11e-4	6	6	588
WP_011043955.1,AAZ25446.1	MULTISPECIES: response regulator [Colwellia],DNA-binding response regulator [Colwellia psychrerythraea 34H]	0.466	25	4.90e-4	9	9	589
gi|224005467|ref|XP_002291694.1|,gi|220972213|gb|EED90545.1|	mitochondrial ATPase, inner membrane [Thalassiosira pseudonana CCMP1335]	0.046	25	2.15e-4	3	0	590
AAZ24867.1,WP_011044878.1	trypsin family protein [Colwellia psychrerythraea 34H],MULTISPECIES: S1C family serine protease [Colwellia]	0.524	24	3.21e-4	10	10	591
AAZ25009.1,WP_011045117.1,sp|Q47VY6.1|GPDA_COLP3	glycerol-3-phosphate dehydrogenase (NAD(P)+) [Colwellia psychrerythraea 34H],MULTISPECIES: NAD(P)H-dependent glycerol-3-phosphate dehydrogenase [Colwellia],RecName: Full=Glycerol-3-phosphate dehydrogenase [NAD(P)+]; AltName: Full=NAD(P)(+)-dependent glycerol-3-phosphate dehydrogenase; AltName: Full=NAD(P)H-dependent dihydroxyacetone-phosphate reductase	0.569	24	3.35e-4	13	13	592
AAZ26928.1,sp|Q47XB7.1|HIS8_COLP3	histidinol-phosphate aminotransferase [Colwellia psychrerythraea 34H],RecName: Full=Histidinol-phosphate aminotransferase; AltName: Full=Imidazole acetol-phosphate transaminase	0.443	24	3.04e-4	12	12	593
WP_238383556.1	histidinol-phosphate transaminase [Colwellia psychrerythraea]	0.422	24	2.90e-4	12	12	593
AAZ27373.1,WP_011040964.1	glyoxalase family protein [Colwellia psychrerythraea 34H],MULTISPECIES: VOC family protein [Colwellia]	0.507	24	8.23e-4	5	5	594
AAZ27390.1,WP_011041055.1	aminoacyl-histidine dipeptidase [Colwellia psychrerythraea 34H],aminoacyl-histidine dipeptidase [Colwellia psychrerythraea]	0.197	24	2.30e-4	9	9	595
AAZ28577.1,WP_011040996.1,sp|Q48AM4.1|TDH_COLP3,CAV23061.1,CAY07155.1	L-threonine 3-dehydrogenase [Colwellia psychrerythraea 34H],MULTISPECIES: L-threonine 3-dehydrogenase [Colwellia],RecName: Full=L-threonine 3-dehydrogenase; Short=TDH,unnamed protein product [Colwellia psychrerythraea 34H]	0.302	24	3.28e-4	9	9	596
WP_011040961.1,AAZ24022.1	prolyl oligopeptidase family serine peptidase [Colwellia psychrerythraea],prolyl endopeptidase [Colwellia psychrerythraea 34H]	0.189	24	1.55e-4	9	9	597
WP_011041053.1,AAZ25711.1	NAD(P)H-flavin reductase [Colwellia psychrerythraea],oxidoreductase, NAD-binding [Colwellia psychrerythraea 34H]	0.477	24	4.68e-4	9	9	598
WP_011042828.1,AAZ26840.1	lysine-sensitive aspartokinase 3 [Colwellia psychrerythraea],aspartokinase III, lysine-sensitive [Colwellia psychrerythraea 34H]	0.393	24	2.45e-4	12	12	599
WP_011043886.1,AAZ27595.1	PfaD family polyunsaturated fatty acid/polyketide biosynthesis protein [Colwellia psychrerythraea],polyunsaturated fatty acid synthase PfaD [Colwellia psychrerythraea 34H]	0.226	24	2.10e-4	6	6	600
gi|20178293|sp|P08729|K2C7_HUMAN	(CONTAMINANT) Keratin, type II cytoskeletal 7 (Cytokeratin 7) (K7) (CK 7) (Sarcolectin)	0.053	24	2.39e-4	4	0	601
